regime,obj_id,alt_km,B,delta,rho,v_ms,v_rel_ms,T_s,extra_dv_sim,extra_dv_pred,Pi_benefit
high,pop0284,600.0,80.0,1.0,6.747799678383244e-13,7557.865585610068,7612.473590976368,86400.0,0.021127066513034243,0.021115799958945622,1.0005335603723529
high,pop0543,700.0,30.0,5.0,2.155103919774317e-13,7504.286861489279,7486.620527814647,86400.0,0.08900269861722447,0.08697057766472538,1.023365614062413
high,pop0752,800.0,3.0,2.0,7.592331171415196e-14,7451.831696831401,7429.519348647649,86400.0,0.12166338777653013,0.12069494115039398,1.0080239206126245
high,pop0987,700.0,120.0,1.0,2.155103919774317e-13,7504.286861489279,7193.52687966611,86400.0,0.004041472290006195,0.004014712582050958,1.0066654106385784
high,pop1430,550.0,5.0,5.0,1.2395095296743128e-12,7585.0889183470845,7556.730789349171,86400.0,3.2306547932479837,3.0577467846358055,1.056547523647473
high,pop0631,450.0,30.0,2.0,4.582277971323483e-12,7640.42992691429,7627.872522981084,86400.0,0.8138897926442116,0.767857749531851,1.0599486599444043
high,pop0022,800.0,20.0,1.0,7.592331171415196e-14,7451.831696831401,7524.507034994597,86400.0,0.00951300931286678,0.009285066097748956,1.024549444529327
high,pop0212,350.0,50.0,0.5,2.011758263341175e-11,7697.000192297669,7389.992878558681,86400.0,0.48451833583484893,0.4746216889703363,1.0208516532103344
high,pop1294,350.0,10.0,0.5,2.011758263341175e-11,7697.000192297669,7759.144951300631,86400.0,2.9837218855013994,2.616117677022671,1.140515165547556
high,pop0735,350.0,120.0,0.5,2.011758263341175e-11,7697.000192297669,7487.67017711783,86400.0,0.20887235326787165,0.20302134984633433,1.028819645943473
high,pop0574,800.0,5.0,5.0,7.592331171415196e-14,7451.831696831401,7228.747421683087,86400.0,0.1746153950531001,0.17138980751999758,1.0188201829488965
storm,pop1574,800.0,50.0,5.0,1.229542861443352e-13,7451.831696831401,6987.442754886297,86400.0,0.025936645248501575,0.025933667916332157,1.000114805671879
storm,pop1881,450.0,30.0,5.0,6.3950279002363895e-12,7640.42992691429,7734.934396652178,86400.0,2.871555590669088,2.754788169382459,1.0423870781007474
storm,pop1284,500.0,30.0,0.5,3.336480158586044e-12,7612.608560598105,7689.525085667312,86400.0,0.1429364789195787,0.1420430794552131,1.0062896373958667
storm,pop1019,800.0,200.0,2.0,1.229542861443352e-13,7451.831696831401,7229.962037756272,86400.0,0.0027816410827199616,0.002776511351769634,1.001847545462783
storm,pop1721,350.0,120.0,2.0,2.6802310000337596e-11,7697.000192297669,7390.112145935511,86400.0,1.0783348632576342,1.0539178989040987,1.0231678049864463
storm,pop0713,450.0,20.0,5.0,6.3950279002363895e-12,7640.42992691429,7723.862118913514,86400.0,4.4410876349783,4.120360583559963,1.0778395591633465
storm,pop0910,500.0,20.0,0.5,3.336480158586044e-12,7612.608560598105,7306.901165259041,86400.0,0.19722488868223506,0.19238834915479425,1.0251394616601723
storm,pop0238,800.0,10.0,5.0,1.229542861443352e-13,7451.831696831401,6985.393651943447,86400.0,0.13152603169005192,0.12959229893959412,1.0149216640670844
storm,pop0512,800.0,200.0,0.5,1.229542861443352e-13,7451.831696831401,7216.004229097984,86400.0,0.0006943773741880077,0.000691450326934208,1.0042331996092586
storm,pop0584,400.0,10.0,5.0,1.2762488489255127e-11,7668.558571385414,7642.392052280231,86400.0,22.40749298132019,16.100810580271357,1.3916996830443142
storm,pop1114,350.0,20.0,5.0,2.6802310000337596e-11,7697.000192297669,7493.12777621568,86400.0,23.535200218792827,16.2525779773933,1.4480902815251444
storm,pop0932,600.0,10.0,1.0,1.0006394386855396e-12,7557.865585610068,7537.619053766785,86400.0,0.24830854258548937,0.24560077459769286,1.0110250791848356
storm,pop1888,800.0,200.0,0.5,1.229542861443352e-13,7451.831696831401,7136.409078463959,86400.0,0.0006840014507858218,0.0006762805578676761,1.011416700995353
storm,pop0644,400.0,30.0,0.5,1.2762488489255127e-11,7668.558571385414,7371.634757068541,86400.0,0.5322690144192396,0.49933898937013477,1.0659472337432385
storm,pop1266,450.0,30.0,2.0,6.3950279002363895e-12,7640.42992691429,7728.624162773339,86400.0,1.1427971269636725,1.1001180949792568,1.0387949549954638
storm,pop0792,450.0,120.0,1.0,6.3950279002363895e-12,7640.42992691429,7206.74109447159,86400.0,0.12404395613657433,0.1195701528849859,1.037415719087453
storm,pop1862,500.0,3.0,1.0,3.336480158586044e-12,7612.608560598105,7681.267576120229,86400.0,3.1132013203096363,2.834763463189711,1.0982226068367
storm,pop0081,450.0,5.0,1.0,6.3950279002363895e-12,7640.42992691429,7636.673579053872,86400.0,3.5203705405378733,3.2222901310594656,1.0925057637129656
storm,pop0185,550.0,30.0,2.0,1.8005248108714304e-12,7585.0889183470845,7566.194233306621,86400.0,0.32773958415451515,0.29685650492127935,1.1040336954766257
storm,pop0537,500.0,3.0,2.0,3.336480158586044e-12,7612.608560598105,7582.0201450712375,86400.0,6.237191041681871,5.523964797224411,1.1291149148553281
storm,pop1983,800.0,20.0,5.0,1.229542861443352e-13,7451.831696831401,6987.483312526173,86400.0,0.06519082144817605,0.06483492243486158,1.0054893103893512
storm,pop0863,350.0,3.0,1.0,2.6802310000337596e-11,7697.000192297669,7397.660692950834,86400.0,63.4160352893342,21.121440473751637,3.0024484063074937
storm,pop1873,600.0,50.0,1.0,1.0006394386855396e-12,7557.865585610068,7643.566767403485,86400.0,0.05082023708301493,0.05051071143279012,1.0061279210180334
storm,pop1641,700.0,20.0,2.0,3.341288569300066e-13,7504.286861489279,7492.976307162483,86400.0,0.0833592724463007,0.08104130960582795,1.028602238188733
storm,pop0882,400.0,3.0,1.0,1.2762488489255127e-11,7668.558571385414,7739.62958680659,86400.0,17.65132369281173,11.008755030370404,1.603389633443213
storm,pop1639,550.0,3.0,0.5,1.8005248108714304e-12,7585.0889183470845,7638.018640718195,86400.0,0.7793991289737893,0.7562981438977578,1.0305448126012515
storm,pop1144,600.0,20.0,2.0,1.0006394386855396e-12,7557.865585610068,7634.236091668019,86400.0,0.2529535462581705,0.25193733777170174,1.0040335763466297
storm,pop0099,600.0,120.0,2.0,1.0006394386855396e-12,7557.865585610068,7239.670884685355,86400.0,0.03898024834898249,0.03776137150505097,1.0322784050300844
storm,pop0810,550.0,30.0,5.0,1.8005248108714304e-12,7585.0889183470845,7650.643453036475,86400.0,0.7672583546669868,0.7588003669415779,1.0111465256131855
storm,pop1079,550.0,3.0,1.0,1.8005248108714304e-12,7585.0889183470845,7274.147449404813,86400.0,1.4188513581316906,1.37191057116354,1.0342156318019617
storm,pop0033,500.0,200.0,5.0,3.336480158586044e-12,7612.608560598105,7295.961075682391,86400.0,0.19842431989122752,0.19181268237496257,1.0344692406904579
storm,pop1672,550.0,5.0,5.0,1.8005248108714304e-12,7585.0889183470845,7643.240928837286,86400.0,5.070759383091817,4.543996164859076,1.1159251018533987
storm,pop1977,500.0,200.0,0.5,3.336480158586044e-12,7612.608560598105,7390.044439338349,86400.0,0.019811281267305445,0.01967915298818725,1.0067141242917064
storm,pop1683,550.0,120.0,1.0,1.8005248108714304e-12,7585.0889183470845,7648.272902066864,86400.0,0.038577104500043036,0.03791651056918371,1.0174223292424018
storm,pop0134,350.0,20.0,0.5,2.6802310000337596e-11,7697.000192297669,7384.38321935229,86400.0,1.6931303248907748,1.5784267591649115,1.072669552172664
storm,pop0947,500.0,20.0,2.0,3.336480158586044e-12,7612.608560598105,7391.783984571132,86400.0,0.8043585421244135,0.7875367457783031,1.0213600145469857
storm,pop1609,700.0,120.0,1.0,3.341288569300066e-13,7504.286861489279,7577.647650353339,86400.0,0.007130648280411536,0.006906933909968305,1.0323898235250752
storm,pop1815,600.0,200.0,2.0,1.0006394386855396e-12,7557.865585610068,7643.126619074072,86400.0,0.025969359627479434,0.025252447183530785,1.0283898205484103
storm,pop1617,500.0,50.0,0.5,3.336480158586044e-12,7612.608560598105,7174.1861063169945,86400.0,0.074589457958278,0.07418525100774438,1.005448616066439
storm,pop1251,800.0,5.0,0.5,1.229542861443352e-13,7451.831696831401,7438.2342509952,86400.0,0.02945778333245151,0.029387803162395927,1.0023812657812112
storm,pop1214,600.0,20.0,5.0,1.0006394386855396e-12,7557.865585610068,7112.2380682071425,86400.0,0.558401251165505,0.5466557771364259,1.0214860512233237
storm,pop0868,500.0,50.0,0.5,3.336480158586044e-12,7612.608560598105,7655.36556376777,86400.0,0.08604121613331162,0.0844703243512872,1.0185969663794772
storm,pop0050,600.0,30.0,1.0,1.0006394386855396e-12,7557.865585610068,7620.273291019223,86400.0,0.08736621202088239,0.08367220269606927,1.044148584664745
storm,pop1798,550.0,30.0,0.5,1.8005248108714304e-12,7585.0889183470845,7362.659699867531,86400.0,0.07102370495980005,0.07027503371016898,1.0106534456136838
storm,pop1595,450.0,3.0,0.5,6.3950279002363895e-12,7640.42992691429,7204.961159348044,86400.0,2.7268904189639747,2.390221936691884,1.1408523941245585
storm,pop1627,600.0,80.0,1.0,1.0006394386855396e-12,7557.865585610068,7616.103616318237,86400.0,0.031808499019754403,0.031342747476985025,1.014859946247896
storm,pop1206,400.0,50.0,1.0,1.2762488489255127e-11,7668.558571385414,7752.437199985439,86400.0,0.681399764546444,0.6627131977946108,1.0281970644526452
storm,pop0057,600.0,50.0,5.0,1.0006394386855396e-12,7557.865585610068,7111.291414302868,86400.0,0.2263428434374468,0.21860410589787488,1.035400696193635
storm,pop1297,700.0,120.0,0.5,3.341288569300066e-13,7504.286861489279,7592.90039266443,86400.0,0.0035347210997081825,0.003467383636654411,1.0194202517258066
storm,pop1849,600.0,200.0,0.5,1.0006394386855396e-12,7557.865585610068,7248.089217246916,86400.0,0.005678992249418298,0.005677386128953454,1.000282897873839
storm,pop0491,500.0,200.0,1.0,3.336480158586044e-12,7612.608560598105,7400.630518387303,86400.0,0.04024802592910837,0.03947114658589546,1.0196822086615167
storm,pop1526,800.0,30.0,1.0,1.229542861443352e-13,7451.831696831401,6989.921853659218,86400.0,0.00886268291173243,0.008650691123579437,1.0245057631956318
storm,pop0710,700.0,10.0,2.0,3.341288569300066e-13,7504.286861489279,7575.037471711,86400.0,0.16611474822444108,0.1656522344914989,1.0027920766318785
storm,pop1135,700.0,3.0,2.0,3.341288569300066e-13,7504.286861489279,7275.274130003449,86400.0,0.517405079169469,0.5093369657913734,1.015840423766533
storm,pop1968,550.0,30.0,0.5,1.8005248108714304e-12,7585.0889183470845,7555.5896311347915,86400.0,0.07462465610293993,0.07400623842528081,1.008356291183256
storm,pop1527,450.0,20.0,2.0,6.3950279002363895e-12,7640.42992691429,7707.671082338006,86400.0,1.794306672053181,1.6412416776930354,1.0932617032826617
storm,pop0689,400.0,50.0,5.0,1.2762488489255127e-11,7668.558571385414,7447.619460156564,86400.0,3.2492359969058295,3.0581167838781833,1.0624957209074521
storm,pop0440,700.0,20.0,5.0,3.341288569300066e-13,7504.286861489279,7179.73594122783,86400.0,0.1876403243238703,0.18601787731795552,1.008721995053957
storm,pop1132,800.0,80.0,5.0,1.229542861443352e-13,7451.831696831401,7126.889917698816,86400.0,0.01688525144754106,0.016861939948326334,1.0013824921264198
storm,pop0618,400.0,50.0,0.5,1.2762488489255127e-11,7668.558571385414,7747.665334132863,86400.0,0.337493824358326,0.33094880388704306,1.019776534601155
storm,pop0302,350.0,30.0,1.0,2.6802310000337596e-11,7697.000192297669,7675.2237807591655,86400.0,2.4503474592942065,2.2736144019160434,1.0777322035034722
storm,pop1696,800.0,120.0,0.5,1.229542861443352e-13,7451.831696831401,7518.780525603088,86400.0,0.0012799477948982015,0.0012511546477885457,1.0230132599199857
storm,pop1395,700.0,30.0,5.0,3.341288569300066e-13,7504.286861489279,7491.849491925644,86400.0,0.13531279993795953,0.13502822831683078,1.0021074972594695
storm,pop0359,700.0,20.0,1.0,3.341288569300066e-13,7504.286861489279,7179.9858024324085,86400.0,0.03744233360555515,0.037206164943763054,1.0063475679944187
storm,pop0946,600.0,5.0,5.0,1.0006394386855396e-12,7557.865585610068,7317.109283385368,86400.0,2.4099934583230453,2.3144107911264653,1.0412989204695413
storm,pop0602,600.0,5.0,0.5,1.0006394386855396e-12,7557.865585610068,7645.873617999144,86400.0,0.2548234539146761,0.2527060229583098,1.008379028452027
storm,pop1171,500.0,5.0,2.0,3.336480158586044e-12,7612.608560598105,7166.525592039547,86400.0,3.291679769647757,2.9610762903292103,1.1116497674843056
storm,pop1490,450.0,3.0,0.5,6.3950279002363895e-12,7640.42992691429,7206.508517296025,86400.0,2.6493909296355103,2.3912487086571077,1.1079528950894328
storm,pop0524,800.0,3.0,2.0,1.229542861443352e-13,7451.831696831401,7520.73666560711,86400.0,0.20301289685814006,0.20028892020066646,1.013600236372259
storm,pop0348,550.0,30.0,1.0,1.8005248108714304e-12,7585.0889183470845,7133.779256838893,86400.0,0.13234275062396517,0.1319474299997493,1.0029960464119432
storm,pop0606,600.0,50.0,0.5,1.0006394386855396e-12,7557.865585610068,7107.672294359485,86400.0,0.021854072071310626,0.021838165596190645,1.000728379636555
storm,pop0474,500.0,5.0,5.0,3.336480158586044e-12,7612.608560598105,7171.852359254269,86400.0,8.315571403649518,7.413699425785542,1.1216493852889666
storm,pop0527,500.0,200.0,0.5,3.336480158586044e-12,7612.608560598105,7291.753524444793,86400.0,0.01917443286917329,0.019159151097173307,1.0007976226045965
storm,pop0394,600.0,3.0,5.0,1.0006394386855396e-12,7557.865585610068,7338.407809055968,86400.0,4.2304756012560425,3.8798398346867096,1.0903737735343
storm,pop0222,600.0,30.0,5.0,1.0006394386855396e-12,7557.865585610068,7542.404604646338,86400.0,0.43679547214926356,0.40985455336724674,1.0657328766038539
storm,pop1980,450.0,5.0,1.0,6.3950279002363895e-12,7640.42992691429,7705.01533404911,86400.0,3.572621709835194,3.280221725998164,1.08914031070508
storm,pop1151,600.0,20.0,0.5,1.0006394386855396e-12,7557.865585610068,7250.69943187532,86400.0,0.05720438364309903,0.05681475997126596,1.006857789631253
storm,pop1512,500.0,50.0,2.0,3.336480158586044e-12,7612.608560598105,7689.396521326614,86400.0,0.3439994106162246,0.3408919913790848,1.0091155536525473
storm,pop1787,350.0,120.0,0.5,2.6802310000337596e-11,7697.000192297669,7675.073046349877,86400.0,0.2921811531562865,0.2841906374197513,1.028116745185849
storm,pop0444,500.0,120.0,2.0,3.336480158586044e-12,7612.608560598105,7309.80599826551,86400.0,0.1303387998470333,0.12836089746089444,1.0154089167749971
storm,pop1671,800.0,30.0,0.5,1.229542861443352e-13,7451.831696831401,7428.185354714594,86400.0,0.005027294668689878,0.004884742034203177,1.0291832472397808
storm,pop0019,400.0,30.0,2.0,1.2762488489255127e-11,7668.558571385414,7654.10204875785,86400.0,2.26635872460123,2.1533585423620565,1.0524762504785765
storm,pop1941,600.0,3.0,2.0,1.0006394386855396e-12,7557.865585610068,7322.670670230167,86400.0,1.598730278815839,1.5452868502022152,1.0345847947949796
storm,pop1795,400.0,3.0,0.5,1.2762488489255127e-11,7668.558571385414,7361.324945667796,86400.0,6.311139532925387,4.979432363330155,1.2674415620949633
storm,pop1449,500.0,30.0,5.0,3.336480158586044e-12,7612.608560598105,7584.762846397307,86400.0,1.4178746150291732,1.381990492736637,1.025965534843498
storm,pop1041,400.0,20.0,2.0,1.2762488489255127e-11,7668.558571385414,7439.706174123799,86400.0,3.254185277685353,3.0516215818787087,1.066379035005362
storm,pop0282,350.0,30.0,1.0,2.6802310000337596e-11,7697.000192297669,7262.5219870907895,86400.0,2.1955674381087302,2.035680603273734,1.078542200862881
storm,pop1550,550.0,200.0,1.0,1.8005248108714304e-12,7585.0889183470845,7362.446638758066,86400.0,0.02111081523897581,0.02108128995669818,1.0014005443850105
storm,pop1307,600.0,5.0,2.0,1.0006394386855396e-12,7557.865585610068,7642.040711580126,86400.0,1.0400155875828092,1.0098108856990236,1.029911246067502
storm,pop0683,350.0,200.0,5.0,2.6802310000337596e-11,7697.000192297669,7662.892039630513,86400.0,1.7490191166787028,1.6997356971768118,1.0289947546455303
storm,pop1834,700.0,3.0,2.0,3.341288569300066e-13,7504.286861489279,7589.765955015818,86400.0,0.5589182765976838,0.5543234359849046,1.0082890967880787
storm,pop0311,700.0,50.0,2.0,3.341288569300066e-13,7504.286861489279,7579.197266774304,86400.0,0.03331212640169288,0.03316684373737163,1.0043803584529072
storm,pop1927,350.0,10.0,0.5,2.6802310000337596e-11,7697.000192297669,7682.243543538269,86400.0,4.177418935755601,3.416662801630025,1.2226605838195779
storm,pop0821,700.0,3.0,2.0,3.341288569300066e-13,7504.286861489279,7049.925627256323,86400.0,0.4817682380061496,0.47827264686584253,1.0073087833126437
storm,pop1514,700.0,10.0,2.0,3.341288569300066e-13,7504.286861489279,7170.5933112186185,86400.0,0.15268514160438534,0.14843554479349177,1.0286292398280057
storm,pop0744,500.0,120.0,2.0,3.336480158586044e-12,7612.608560598105,7587.227231842332,86400.0,0.1387896927731114,0.1382888691035322,1.0036215761458303
storm,pop1544,350.0,10.0,1.0,2.6802310000337596e-11,7697.000192297669,7775.548338132577,86400.0,8.870217663987447,7.000322111220474,1.2671156445458143
storm,pop0067,350.0,50.0,5.0,2.6802310000337596e-11,7697.000192297669,7765.201282214872,86400.0,8.074077900008607,6.981703609362363,1.1564624269041421
storm,pop1077,800.0,80.0,0.5,1.229542861443352e-13,7451.831696831401,7435.481736537039,86400.0,0.001835684156121377,0.0018353785816342053,1.0001664912570243
storm,pop0547,700.0,30.0,2.0,3.341288569300066e-13,7504.286861489279,7171.165647741629,86400.0,0.0503660994908732,0.04948641371725209,1.0177763088399843
storm,pop0862,600.0,50.0,5.0,1.0006394386855396e-12,7557.865585610068,7532.157244816653,86400.0,0.2514267572691959,0.2452449756387041,1.025206557705789
storm,pop0280,600.0,5.0,2.0,1.0006394386855396e-12,7557.865585610068,7644.398638793581,86400.0,1.0462999885608566,1.010434129670633,1.0354954942999746
storm,pop1637,550.0,3.0,0.5,1.8005248108714304e-12,7585.0889183470845,7138.947017073348,86400.0,0.6839338848124821,0.660693332737143,1.0351760051506154
storm,pop1652,800.0,200.0,1.0,1.229542861443352e-13,7451.831696831401,7524.3953908992335,86400.0,0.0015148592827776153,0.0015036288202357109,1.0074689061494204
storm,pop0726,700.0,80.0,5.0,3.341288569300066e-13,7504.286861489279,7583.7305012744855,86400.0,0.053661153662926724,0.05188520437757205,1.034228433840811
storm,pop1483,400.0,80.0,1.0,1.2762488489255127e-11,7668.558571385414,7238.674450583351,86400.0,0.371888713935092,0.36111640126804173,1.0298305826853165
storm,pop1972,400.0,80.0,5.0,1.2762488489255127e-11,7668.558571385414,7739.146086068003,86400.0,2.1470448903025763,2.0638836791603006,1.0402935552918904
storm,pop0649,400.0,120.0,5.0,1.2762488489255127e-11,7668.558571385414,7356.289449709434,86400.0,1.2882600370549377,1.2431555891869668,1.036282222643965
storm,pop0054,600.0,3.0,1.0,1.0006394386855396e-12,7557.865585610068,7243.876509527266,86400.0,0.800169581280013,0.75610512905781,1.0582782083188778
storm,pop0284,600.0,80.0,1.0,1.0006394386855396e-12,7557.865585610068,7612.473590976368,86400.0,0.03133582127296079,0.03131287712349222,1.000732738463415
storm,pop0543,700.0,30.0,5.0,3.341288569300066e-13,7504.286861489279,7486.620527814647,86400.0,0.13782443423968843,0.13483980718990182,1.0221346137463931
storm,pop0752,800.0,3.0,2.0,1.229542861443352e-13,7451.831696831401,7429.519348647649,86400.0,0.19712419710129642,0.19545986595330642,1.0085149508308144
storm,pop0987,700.0,120.0,0.5,3.341288569300066e-13,7504.286861489279,7193.52687966611,86400.0,0.003131576163130907,0.00311221958633827,1.0062195408311183
storm,pop1430,550.0,5.0,1.0,1.8005248108714304e-12,7585.0889183470845,7556.730789349171,86400.0,0.915735861266475,0.8883431420726096,1.0308357411641125
storm,pop0631,450.0,30.0,0.5,6.3950279002363895e-12,7640.42992691429,7627.872522981084,86400.0,0.28178994138745944,0.26790560079502546,1.051825495813568
storm,pop0022,800.0,20.0,5.0,1.229542861443352e-13,7451.831696831401,7524.507034994597,86400.0,0.07693495552653434,0.07518367205515955,1.0232934016589392
storm,pop0212,350.0,50.0,5.0,2.6802310000337596e-11,7697.000192297669,7389.992878558681,86400.0,7.093720939925429,6.323303287711865,1.121837846005382
storm,pop1294,350.0,10.0,2.0,2.6802310000337596e-11,7697.000192297669,7759.144951300631,86400.0,21.250323503193442,13.941634689343061,1.5242347096812914
storm,pop0735,350.0,120.0,0.5,2.6802310000337596e-11,7697.000192297669,7487.67017711783,86400.0,0.2786797558219047,0.27048185929810337,1.0303084892460985
storm,pop0574,800.0,5.0,0.5,1.229542861443352e-13,7451.831696831401,7228.747421683087,86400.0,0.028208829693933804,0.02775578535796184,1.0163225190759018
